meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.5708333333333333,0.12430361575146914,0000-12-31T00:00:02.63,Wolf,EPFLP300,"sj: 2, ss: 4, run 1:      "
0.485,0.03374742788552765,0000-12-31T00:00:03.277,Wolf,EPFLP300,"sj: 2, ss: 4, run 2:      "
0.5416666666666667,0.10936122047238625,0000-12-31T00:00:02.637,Wolf,EPFLP300,"sj: 2, ss: 4, run 3:      "
0.4916666666666667,0.07027283689263067,0000-12-31T00:00:03.612,Wolf,EPFLP300,"sj: 2, ss: 4, run 4:      "
0.5036931818181818,0.07369407986415731,0000-12-31T00:00:02.734,Wolf,EPFLP300,"sj: 2, ss: 4, run 5:      "
0.5541666666666667,0.10944937947136413,0000-12-31T00:00:03.483,Wolf,EPFLP300,"sj: 2, ss: 4, run 6:      "
0.6874431818181819,0.11745186930626245,0000-12-31T00:00:03.399,Wolf,EPFLP300,"sj: 3, ss: 1, run 1:      "
0.5529761904761905,0.10737958855995217,0000-12-31T00:00:03.041,Wolf,EPFLP300,"sj: 3, ss: 1, run 2:      "
0.5491477272727272,0.11981356100074235,0000-12-31T00:00:02.992,Wolf,EPFLP300,"sj: 3, ss: 1, run 3:      "
0.615,0.16167525750370365,0000-12-31T00:00:03.124,Wolf,EPFLP300,"sj: 3, ss: 1, run 4:      "
0.595,0.13426756040748553,0000-12-31T00:00:02.9,Wolf,EPFLP300,"sj: 3, ss: 1, run 5:      "
0.6041666666666667,0.17595638137944342,0000-12-31T00:00:03.131,Wolf,EPFLP300,"sj: 3, ss: 1, run 6:      "
0.6596638655462185,0.2034341514193734,0000-12-31T00:00:02.994,Wolf,EPFLP300,"sj: 3, ss: 2, run 1:      "
0.5375,0.1309538840702574,0000-12-31T00:00:03.084,Wolf,EPFLP300,"sj: 3, ss: 2, run 2:      "
0.6779761904761904,0.16752542366368203,0000-12-31T00:00:03.556,Wolf,EPFLP300,"sj: 3, ss: 2, run 3:      "
0.6916666666666667,0.2024159633581853,0000-12-31T00:00:02.691,Wolf,EPFLP300,"sj: 3, ss: 2, run 4:      "
0.5833333333333334,0.14958791130929178,0000-12-31T00:00:03.025,Wolf,EPFLP300,"sj: 3, ss: 2, run 5:      "
0.6083333333333334,0.16818750559134,0000-12-31T00:00:02.747,Wolf,EPFLP300,"sj: 3, ss: 2, run 6:      "
0.645,0.13834337312964756,0000-12-31T00:00:03.093,Wolf,EPFLP300,"sj: 3, ss: 3, run 1:      "
0.5875,0.17173991605166253,0000-12-31T00:00:03.063,Wolf,EPFLP300,"sj: 3, ss: 3, run 2:      "
0.5613095238095237,0.1597450195699379,0000-12-31T00:00:03.554,Wolf,EPFLP300,"sj: 3, ss: 3, run 3:      "
0.6651136363636363,0.2046745173631814,0000-12-31T00:00:02.897,Wolf,EPFLP300,"sj: 3, ss: 3, run 4:      "
0.5918181818181818,0.1388956839476438,0000-12-31T00:00:02.825,Wolf,EPFLP300,"sj: 3, ss: 3, run 5:      "
0.6083333333333333,0.14326441064697365,0000-12-31T00:00:03.325,Wolf,EPFLP300,"sj: 3, ss: 3, run 6:      "
0.5053921568627451,0.10965257621520322,0000-12-31T00:00:02.919,Wolf,EPFLP300,"sj: 3, ss: 4, run 1:      "
0.6181818181818183,0.17921110666748416,0000-12-31T00:00:02.947,Wolf,EPFLP300,"sj: 3, ss: 4, run 2:      "
0.7128977272727274,0.10588596620238874,0000-12-31T00:00:02.788,Wolf,EPFLP300,"sj: 3, ss: 4, run 3:      "
0.7761363636363637,0.15963561152350378,0000-12-31T00:00:02.917,Wolf,EPFLP300,"sj: 3, ss: 4, run 4:      "
