meanA,sdA,Time,Method,Database,Sujet_Session_Run
0.8103197674418604,0.06594221854644955,0000-12-31T00:00:42.351,SCM,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 1:      "
0.8239825581395348,0.05713542641133306,0000-12-31T00:00:43.327,SCM,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 2:      "
0.8255681818181817,0.08558636472269564,0000-12-31T00:00:19.242,SCM,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 1:      "
0.8201704545454545,0.08629435102898286,0000-12-31T00:00:19.119,SCM,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 2:      "
0.7438107720716416,0.06962671905708653,0000-12-31T00:00:18.766,SCM,BI.EEG.2012-GIPSA,"sj: 8, ss: 1, run 1:      "
0.7547432884389406,0.06980099270740878,0000-12-31T00:00:19.286,SCM,BI.EEG.2012-GIPSA,"sj: 8, ss: 1, run 2:      "
0.7242857142857142,0.13558973092320775,0000-12-31T00:01:00.434,TME,BI.EEG.2012-GIPSA,"sj: 10, ss: 1, run 1:     "
0.7266758241758242,0.13443176345597252,0000-12-31T00:00:57.536,TME,BI.EEG.2012-GIPSA,"sj: 10, ss: 1, run 2:     "
0.8242074592074593,0.08080313194606373,0000-12-31T00:01:10.589,TME,BI.EEG.2012-GIPSA,"sj: 11, ss: 1, run 1:     "
0.8288111888111889,0.08326062396731768,0000-12-31T00:01:08.964,TME,BI.EEG.2012-GIPSA,"sj: 11, ss: 1, run 2:     "
0.8628048780487806,0.09566350080885129,0000-12-31T00:00:35.252,TME,BI.EEG.2012-GIPSA,"sj: 12, ss: 1, run 1:     "
0.8503048780487805,0.09933338773126787,0000-12-31T00:00:33.825,TME,BI.EEG.2012-GIPSA,"sj: 12, ss: 1, run 2:     "
0.75,0.08213183347547302,0000-12-31T00:00:40.055,TME,BI.EEG.2012-GIPSA,"sj: 13, ss: 1, run 1:     "
0.7452380952380954,0.08429854848031568,0000-12-31T00:00:40.231,TME,BI.EEG.2012-GIPSA,"sj: 13, ss: 1, run 2:     "
0.7453118137900746,0.10304298423091393,0000-12-31T00:00:45.688,TME,BI.EEG.2012-GIPSA,"sj: 14, ss: 1, run 1:     "
0.7486934563021519,0.10514252512580977,0000-12-31T00:00:45.529,TME,BI.EEG.2012-GIPSA,"sj: 14, ss: 1, run 2:     "
0.7437143752849977,0.10266157351464521,0000-12-31T00:00:41.912,TME,BI.EEG.2012-GIPSA,"sj: 15, ss: 1, run 1:     "
0.7581765845873233,0.08913163593270444,0000-12-31T00:00:42.514,TME,BI.EEG.2012-GIPSA,"sj: 15, ss: 1, run 2:     "
0.7717045454545455,0.07603443727663332,0000-12-31T00:00:42.001,TME,BI.EEG.2012-GIPSA,"sj: 16, ss: 1, run 1:     "
0.772840909090909,0.07873040225776455,0000-12-31T00:00:41.57,TME,BI.EEG.2012-GIPSA,"sj: 16, ss: 1, run 2:     "
0.8068313953488371,0.11020652191593801,0000-12-31T00:00:39.903,TME,BI.EEG.2012-GIPSA,"sj: 17, ss: 1, run 1:     "
0.8068313953488371,0.11661661681719956,0000-12-31T00:00:40.97,TME,BI.EEG.2012-GIPSA,"sj: 17, ss: 1, run 2:     "
0.8076923076923077,0.12299428394105412,0000-12-31T00:00:36.329,TME,BI.EEG.2012-GIPSA,"sj: 18, ss: 1, run 1:     "
0.8135531135531135,0.1101807308855536,0000-12-31T00:00:36.445,TME,BI.EEG.2012-GIPSA,"sj: 18, ss: 1, run 2:     "
0.8773955773955773,0.10122569924517254,0000-12-31T00:00:31.376,TME,BI.EEG.2012-GIPSA,"sj: 19, ss: 1, run 1:     "
0.8845384345384346,0.10817809084334949,0000-12-31T00:00:30.399,TME,BI.EEG.2012-GIPSA,"sj: 19, ss: 1, run 2:     "
0.7140043634287577,0.09193513015369614,0000-12-31T00:01:25.112,TME,BI.EEG.2012-GIPSA,"sj: 20, ss: 1, run 1:     "
0.7273974390343364,0.08786063146499447,0000-12-31T00:01:20.304,TME,BI.EEG.2012-GIPSA,"sj: 20, ss: 1, run 2:     "
0.6371292351389733,0.08074232804898158,0000-12-31T00:01:11.921,TME,BI.EEG.2012-GIPSA,"sj: 21, ss: 1, run 1:     "
0.6480726313653886,0.08934337259771705,0000-12-31T00:01:15.132,TME,BI.EEG.2012-GIPSA,"sj: 21, ss: 1, run 2:     "
0.8128571428571428,0.11672981769940383,0000-12-31T00:00:32.007,TME,BI.EEG.2012-GIPSA,"sj: 22, ss: 1, run 1:     "
0.8271428571428571,0.099077376482284,0000-12-31T00:00:30.163,TME,BI.EEG.2012-GIPSA,"sj: 22, ss: 1, run 2:     "
0.8581159420289856,0.054302682986876696,0000-12-31T00:00:38.389,TME,BI.EEG.2012-GIPSA,"sj: 23, ss: 1, run 1:     "
0.8548550724637682,0.06665640212079076,0000-12-31T00:00:36.393,TME,BI.EEG.2012-GIPSA,"sj: 23, ss: 1, run 2:     "
0.8648250789677572,0.07181279866401577,0000-12-31T00:00:40.064,TME,BI.EEG.2012-GIPSA,"sj: 24, ss: 1, run 1:     "
0.850682897272384,0.09229164853282439,0000-12-31T00:00:39.875,TME,BI.EEG.2012-GIPSA,"sj: 24, ss: 1, run 2:     "
0.8428220428220428,0.07632745448496753,0000-12-31T00:00:32.25,TME,BI.EEG.2012-GIPSA,"sj: 25, ss: 1, run 1:     "
0.8414706914706915,0.07756053493234907,0000-12-31T00:00:31.594,TME,BI.EEG.2012-GIPSA,"sj: 25, ss: 1, run 2:     "
0.8518480066445182,0.11263246754212913,0000-12-31T00:00:41.57,TME,BI.EEG.2012-GIPSA,"sj: 2, ss: 1, run 1:      "
0.8530107973421928,0.11327302297179263,0000-12-31T00:00:40.169,TME,BI.EEG.2012-GIPSA,"sj: 2, ss: 1, run 2:      "
0.8272692307692309,0.09058333310651795,0000-12-31T00:00:20.784,TME,BI.EEG.2012-GIPSA,"sj: 4, ss: 1, run 1:      "
0.8522692307692308,0.06684430229650769,0000-12-31T00:00:19.741,TME,BI.EEG.2012-GIPSA,"sj: 4, ss: 1, run 2:      "
0.7812042444096283,0.07196005647673201,0000-12-31T00:00:48.485,TME,BI.EEG.2012-GIPSA,"sj: 5, ss: 1, run 1:      "
0.7712042444096283,0.07815831985426307,0000-12-31T00:00:48.449,TME,BI.EEG.2012-GIPSA,"sj: 5, ss: 1, run 2:      "
0.7989825581395349,0.08831408851352178,0000-12-31T00:01:02.801,TME,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 1:      "
0.784156976744186,0.0917663029723671,0000-12-31T00:01:04.742,TME,BI.EEG.2012-GIPSA,"sj: 6, ss: 1, run 2:      "
0.7940340909090909,0.08922897030988304,0000-12-31T00:00:35.743,TME,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 1:      "
0.8085227272727273,0.0825136164570821,0000-12-31T00:00:35.555,TME,BI.EEG.2012-GIPSA,"sj: 7, ss: 1, run 2:      "
0.7390497281801631,0.07617508672388729,0000-12-31T00:00:38.125,TME,BI.EEG.2012-GIPSA,"sj: 8, ss: 1, run 1:      "
0.7448412339716688,0.09166944344254797,0000-12-31T00:00:37.981,TME,BI.EEG.2012-GIPSA,"sj: 8, ss: 1, run 2:      "
0.7128296703296703,0.12261532369115101,0000-12-31T00:00:51.697,nrTME,BI.EEG.2012-GIPSA,"sj: 10, ss: 1, run 1:     "
0.7028296703296705,0.11981424405581904,0000-12-31T00:00:51.381,nrTME,BI.EEG.2012-GIPSA,"sj: 10, ss: 1, run 2:     "
0.8343822843822843,0.08312129009580413,0000-12-31T00:00:54.901,nrTME,BI.EEG.2012-GIPSA,"sj: 11, ss: 1, run 1:     "
0.8454079254079254,0.08741393765684254,0000-12-31T00:00:55.405,nrTME,BI.EEG.2012-GIPSA,"sj: 11, ss: 1, run 2:     "
0.8517439024390245,0.0999604084160852,0000-12-31T00:00:27.602,nrTME,BI.EEG.2012-GIPSA,"sj: 12, ss: 1, run 1:     "
0.8401077235772358,0.1076475013238967,0000-12-31T00:00:32.458,nrTME,BI.EEG.2012-GIPSA,"sj: 12, ss: 1, run 2:     "
0.7809523809523811,0.07193931157763848,0000-12-31T00:00:32.44,nrTME,BI.EEG.2012-GIPSA,"sj: 13, ss: 1, run 1:     "
0.7821428571428573,0.07102509501538926,0000-12-31T00:00:32.243,nrTME,BI.EEG.2012-GIPSA,"sj: 13, ss: 1, run 2:     "
0.7631862099253405,0.09544394843661645,0000-12-31T00:00:36.313,nrTME,BI.EEG.2012-GIPSA,"sj: 14, ss: 1, run 1:     "
0.7698287220026352,0.1029860110320528,0000-12-31T00:00:36.911,nrTME,BI.EEG.2012-GIPSA,"sj: 14, ss: 1, run 2:     "
0.7568313953488371,0.07263581015802509,0000-12-31T00:00:34.356,nrTME,BI.EEG.2012-GIPSA,"sj: 15, ss: 1, run 1:     "
0.7630813953488371,0.060861661811791486,0000-12-31T00:00:34.744,nrTME,BI.EEG.2012-GIPSA,"sj: 15, ss: 1, run 2:     "
0.793068181818182,0.07901782078062056,0000-12-31T00:00:32.436,nrTME,BI.EEG.2012-GIPSA,"sj: 16, ss: 1, run 1:     "
0.7924242424242426,0.08134978626734227,0000-12-31T00:00:31.276,nrTME,BI.EEG.2012-GIPSA,"sj: 16, ss: 1, run 2:     "
0.8177325581395347,0.10801590902440088,0000-12-31T00:00:34.745,nrTME,BI.EEG.2012-GIPSA,"sj: 17, ss: 1, run 1:     "
0.799781976744186,0.1284158096358397,0000-12-31T00:00:35.072,nrTME,BI.EEG.2012-GIPSA,"sj: 17, ss: 1, run 2:     "
